lake,datetime,temp_c,wind_kph,wind_dir,humidity,cloud,uv,precip_mm,condition,pressure_mb,dew_point_c,feelslike_c,gust_kph,is_day,will_it_rain,will_it_snow,vis_km,estimated_water_temp_c,estimated_wave_height_m,paddle_score,skill_level,season,season_intensity,hemisphere,climate_zone,region,regional_pattern,latitude,longitude,month,day_of_year,lake_region,lake_type,base_lake_name
Windermere,2023-04-01 00:00,4.0,15.5,N,97,100,0.0,0.0,Overcast,1000.0,3.5,0.4,28.1,0,0,0,2.0,-2.4,0.042905999213175304,1.5,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 01:00,3.9,15.4,N,97,100,0.0,0.0,Overcast,1001.0,3.5,0.3,27.7,0,0,0,10.0,-2.5,0.042574038411929846,1.5,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 02:00,3.8,15.1,N,97,100,0.0,0.0,Overcast,1002.0,3.4,0.3,23.8,0,0,0,10.0,-2.6,0.0415807500850559,1.5,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 03:00,3.9,14.7,N,97,100,0.0,0.0,Overcast,1002.0,3.5,0.4,23.4,0,0,0,10.0,-2.5,0.040262504313323746,2.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 04:00,3.8,15.4,N,97,100,0.0,0.0,Overcast,1002.0,3.4,0.2,25.0,0,0,0,10.0,-2.6,0.042574038411929846,1.5,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 05:00,3.8,15.6,N,97,100,0.0,0.0,Overcast,1003.0,3.4,0.2,25.0,0,0,0,10.0,-2.6,0.04323838863008135,1.5,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 06:00,3.7,15.6,N,97,100,0.0,0.0,Overcast,1003.0,3.3,0.1,25.2,0,0,0,2.0,-2.7,0.04323838863008135,1.5,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 07:00,3.6,15.7,N,97,100,0.0,0.0,Overcast,1004.0,3.2,-0.1,24.3,1,0,0,10.0,-2.8,0.043571204463179115,1.5,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 08:00,3.6,16.7,N,97,100,0.0,0.0,Overcast,1006.0,3.2,-0.2,29.9,1,0,0,10.0,-2.8,0.04692234928539347,1.5,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 09:00,3.7,20.9,N,97,100,0.0,0.1,Patchy rain possible,1007.0,3.2,-0.7,29.2,1,1,0,2.0,-2.7,0.06141797962220612,1.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 10:00,5.1,20.5,N,97,100,0.1,0.1,Patchy rain possible,1008.0,2.5,1.1,29.2,1,1,0,10.0,-1.3,0.06001013667998476,1.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 11:00,5.4,19.8,N,97,100,0.1,0.1,Patchy rain possible,1010.0,2.6,1.6,27.4,1,1,0,10.0,-1.0,0.05755965881222071,1.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 12:00,5.4,18.4,N,97,100,0.2,0.0,Overcast,1011.0,2.8,1.8,29.0,1,0,0,2.0,-1.0,0.05271101393491319,1.5,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 13:00,5.8,15.5,N,97,100,0.3,0.0,Overcast,1012.0,3.0,2.6,28.1,1,0,0,10.0,-0.6,0.042905999213175304,1.5,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 14:00,5.9,14.4,N,97,100,0.3,0.0,Overcast,1013.0,3.1,3.0,27.7,1,0,0,10.0,-0.5,0.03927850713924829,2.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 15:00,6.0,13.3,N,97,100,0.2,0.0,Overcast,1014.0,3.1,3.2,27.0,1,0,0,10.0,-0.4,0.035706061758158464,2.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 16:00,6.0,11.9,N,97,100,0.1,0.0,Overcast,1015.0,3.3,3.4,25.7,1,0,0,0.0,-0.4,0.031244698362403196,2.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 17:00,5.8,12.2,N,97,94,0.0,0.0,Overcast,1017.0,3.4,3.1,25.2,1,0,0,2.0,-0.6,0.03219228318961831,2.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 18:00,5.6,11.2,N,97,97,0.0,0.0,Overcast,1018.0,3.4,3.1,23.0,1,0,0,2.0,-0.8,0.029052372898266333,2.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 19:00,5.2,10.4,NNE,97,100,0.0,0.0,Overcast,1019.0,3.3,2.8,21.4,1,0,0,2.0,-1.2,0.026580306823679734,2.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 20:00,4.9,10.1,NNE,96,98,0.0,0.0,Overcast,1020.0,3.1,2.5,19.1,0,0,0,2.0,-1.5,0.025662894063989257,2.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 21:00,4.6,9.0,NNE,95,98,0.0,0.1,Patchy rain possible,1021.0,3.1,2.4,22.1,0,1,0,2.0,-1.8,0.022346576264381177,1.5,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 22:00,4.3,7.6,NNE,95,100,0.0,0.0,Overcast,1022.0,3.0,2.4,21.0,0,0,0,2.0,-2.1,0.018243001481156446,2.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
Windermere,2023-04-01 23:00,4.4,6.5,NNE,94,100,0.0,0.0,Overcast,1023.0,3.2,2.8,19.4,0,0,0,2.0,-2.0,0.015122235971450368,2.0,Expert Only,spring,mid,northern,temperate,Europe,temperate,54.35,-2.95,4,91,England,Lake,Windermere
