lake,datetime,temp_c,wind_kph,wind_dir,humidity,cloud,uv,precip_mm,condition,pressure_mb,dew_point_c,feelslike_c,gust_kph,is_day,will_it_rain,will_it_snow,vis_km,estimated_water_temp_c,estimated_wave_height_m,paddle_score,skill_level,season,season_intensity,hemisphere,climate_zone,region,regional_pattern,latitude,longitude,month,day_of_year,lake_region,lake_type,base_lake_name
Windermere,2019-12-01 00:00,-0.7,4.0,NNE,92,19,0.0,0.0,Clear,1026.0,-1.8,-1.8,8.3,0,0,0,10.0,-8.9,0.008444850628946524,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 01:00,-0.6,3.7,NNE,92,16,0.0,0.0,Clear,1025.0,-1.7,-1.5,7.8,0,0,0,10.0,-8.8,0.007690632369380869,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 02:00,-0.4,3.5,NNE,91,13,0.0,0.0,Clear,1025.0,-1.7,-1.2,7.3,0,0,0,10.0,-8.6,0.00719451687989126,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 03:00,-0.3,3.2,NNE,91,10,0.0,0.0,Clear,1025.0,-1.6,-0.9,6.8,0,0,0,10.0,-8.5,0.006461003207477179,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 04:00,-0.3,3.1,SE,90,23,0.0,0.0,Clear,1025.0,-1.7,-0.9,6.6,0,0,0,10.0,-8.5,0.006219479135896134,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 05:00,-1.4,3.0,WSW,90,35,0.0,0.0,Partly cloudy,1025.0,-1.7,-1.4,6.4,0,0,0,10.0,-9.6,0.005979508510154483,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 06:00,-1.6,2.9,N,90,48,0.0,0.0,Partly cloudy,1026.0,-1.8,-1.6,6.1,0,0,0,10.0,-9.8,0.005741132632704116,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 07:00,-1.7,3.0,N,91,33,0.0,0.0,Partly cloudy,1026.0,-1.9,-1.7,6.2,0,0,0,10.0,-9.9,0.005979508510154483,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 08:00,-2.0,3.1,N,91,18,0.0,0.0,Clear,1026.0,-1.9,-2.7,6.4,0,0,0,10.0,-10.2,0.006219479135896134,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 09:00,-2.1,3.2,N,92,3,0.0,0.0,Sunny,1026.0,-2.0,-2.9,6.5,1,0,0,10.0,-10.3,0.006461003207477179,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 10:00,-1.2,4.2,NNW,88,3,0.0,0.0,Sunny,1027.0,-1.6,-2.5,7.1,1,0,0,10.0,-9.4,0.008954042081876615,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 11:00,-0.2,5.2,NNW,85,4,0.0,0.0,Sunny,1027.0,-1.3,-1.8,7.7,1,0,0,10.0,-8.4,0.011569750538969102,2.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 12:00,0.5,6.1,NNW,82,4,0.0,0.0,Sunny,1028.0,-0.9,-1.5,8.3,1,0,0,10.0,-7.7,0.014012505132255281,2.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 13:00,0.2,6.7,NNW,84,4,0.0,0.0,Sunny,1028.0,-1.1,-2.0,13.7,1,0,0,10.0,-8.0,0.01568229957788435,2.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 14:00,0.6,7.3,N,87,3,0.0,0.0,Sunny,1028.0,-1.3,-1.8,17.1,1,0,0,10.0,-7.6,0.017382306951720806,2.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 15:00,0.0,7.9,N,90,3,0.0,0.0,Sunny,1028.0,-1.5,-2.7,17.6,1,0,0,10.0,-8.2,0.019110519461981165,2.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 16:00,-1.6,7.7,N,90,3,0.0,0.0,Clear,1029.0,-2.0,-4.5,14.2,0,0,0,10.0,-9.8,0.018531426560648177,2.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 17:00,-2.1,7.4,N,89,4,0.0,0.0,Clear,1029.0,-2.6,-5.1,14.6,0,0,0,10.0,-10.3,0.017668433503189508,2.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 18:00,-1.6,7.2,NNW,89,5,0.0,0.0,Clear,1030.0,-3.1,-4.3,15.1,0,0,0,10.0,-9.8,0.017096963257751716,2.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 19:00,-2.6,6.6,NNW,88,6,0.0,0.0,Clear,1030.0,-3.2,-5.3,13.8,0,0,0,10.0,-10.8,0.015401843469769355,2.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 20:00,-2.6,6.0,NNW,87,6,0.0,0.0,Clear,1030.0,-3.3,-5.0,12.5,0,0,0,10.0,-10.8,0.013737303178610452,2.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 21:00,-1.3,5.4,NNW,85,7,0.0,0.0,Clear,1030.0,-3.4,-3.3,11.2,0,0,0,10.0,-9.5,0.012105772119533401,2.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 22:00,-2.2,4.7,NNW,83,15,0.0,0.0,Clear,1030.0,-3.6,-3.9,9.7,0,0,0,10.0,-10.4,0.010247959777811521,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-01 23:00,-2.2,4.0,NNW,81,22,0.0,0.0,Clear,1030.0,-3.9,-3.5,8.3,0,0,0,10.0,-10.4,0.008444850628946524,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,335,England,Lake,Windermere
Windermere,2019-12-02 00:00,-0.9,3.2,NNW,79,29,0.0,0.0,Partly cloudy,1031.0,-4.1,-1.6,6.8,0,0,0,10.0,-9.1,0.006461003207477179,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 01:00,-1.7,3.1,NNW,79,52,0.0,0.0,Partly cloudy,1030.0,-3.7,-2.3,6.6,0,0,0,10.0,-9.9,0.006219479135896134,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 02:00,-0.3,3.0,NW,80,74,0.0,0.0,Cloudy,1030.0,-3.4,-0.3,6.4,0,0,0,10.0,-8.5,0.005979508510154483,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 03:00,0.0,2.9,NW,80,96,0.0,0.0,Overcast,1030.0,-3.0,0.0,6.1,0,0,0,10.0,-8.2,0.005741132632704116,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 04:00,0.2,2.8,NW,82,89,0.0,0.0,Overcast,1030.0,-2.5,0.2,9.8,0,0,0,10.0,-8.0,0.0055043953622924986,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 05:00,0.3,2.6,WNW,84,81,0.0,0.0,Cloudy,1030.0,-2.0,0.3,10.4,0,0,0,10.0,-7.9,0.005036026424447594,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 06:00,0.5,2.5,WNW,86,73,0.0,0.0,Cloudy,1030.0,-1.5,0.5,10.4,0,0,0,10.0,-7.7,0.0048044977359257245,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 07:00,0.9,2.8,WNW,87,82,0.0,0.0,Cloudy,1030.0,-0.9,0.9,12.1,0,0,0,10.0,-7.3,0.0055043953622924986,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 08:00,1.4,3.0,W,89,91,0.0,0.0,Overcast,1030.0,-0.2,1.4,11.9,0,0,0,10.0,-6.8,0.005979508510154483,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 09:00,1.8,3.2,WSW,90,100,0.0,0.0,Overcast,1030.0,0.4,1.4,12.2,1,0,0,10.0,-6.4,0.006461003207477179,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 10:00,2.4,3.4,WSW,90,100,0.0,0.0,Overcast,1030.0,1.0,1.9,11.7,1,0,0,10.0,-5.8,0.006948557938556215,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 11:00,2.9,3.5,SW,90,100,0.0,0.0,Overcast,1030.0,1.5,2.5,12.1,1,0,0,10.0,-5.3,0.00719451687989126,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 12:00,3.5,3.6,SW,91,100,0.0,0.1,Patchy rain possible,1031.0,2.1,3.0,12.2,1,1,0,10.0,-4.7,0.007441885497344448,1.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 13:00,3.2,4.0,SW,92,100,0.0,0.0,Overcast,1030.0,2.0,2.6,14.3,1,0,0,10.0,-5.0,0.008444850628946524,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 14:00,3.0,4.3,SW,93,100,0.0,0.0,Overcast,1030.0,1.9,2.1,15.1,1,0,0,10.0,-5.2,0.009210477147626728,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 15:00,2.7,4.7,SW,94,100,0.0,0.0,Overcast,1029.0,1.8,1.6,14.0,1,0,0,10.0,-5.5,0.010247959777811521,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 16:00,2.6,4.4,SW,95,100,0.0,0.0,Overcast,1029.0,1.9,1.6,12.9,0,0,0,6.7,-5.6,0.00946810780991834,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 17:00,2.5,4.2,SW,96,100,0.0,0.0,Overcast,1029.0,2.0,1.6,12.3,0,0,0,3.3,-5.7,0.008954042081876615,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 18:00,2.4,4.0,SW,98,100,0.0,0.0,Overcast,1029.0,2.1,1.6,15.5,0,0,0,0.0,-5.8,0.008444850628946524,1.5,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
Windermere,2019-12-02 19:00,2.6,4.7,SSW,97,100,0.0,0.1,Patchy rain possible,1029.0,2.2,1.5,14.9,0,1,0,0.0,-5.6,0.010247959777811521,1.0,Expert Only,winter,early,northern,temperate,Europe,temperate,54.35,-2.95,12,336,England,Lake,Windermere
