lake,datetime,temp_c,wind_kph,wind_dir,humidity,cloud,uv,precip_mm,condition,pressure_mb,dew_point_c,feelslike_c,gust_kph,is_day,will_it_rain,will_it_snow,vis_km,estimated_water_temp_c,estimated_wave_height_m,paddle_score,skill_level,season,season_intensity,hemisphere,climate_zone,region,regional_pattern,latitude,longitude,month,day_of_year,lake_region,lake_type,base_lake_name
Washoe Lake,2021-10-01 00:00,11.8,5.8,SSW,37,0,0.0,0.0,Clear,1019.0,-6.5,11.6,12.2,0,0,0,10.0,6.9,0.013189659222014028,3.0,Advanced,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 01:00,10.4,5.9,SW,37,0,0.0,0.0,Clear,1019.0,-6.6,9.9,12.5,0,0,0,10.0,5.5,0.013463017075707875,3.0,Advanced,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 02:00,10.1,6.0,SW,37,0,0.0,0.0,Clear,1019.0,-6.6,9.6,12.7,0,0,0,10.0,5.2,0.013737303178610452,3.0,Advanced,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 03:00,9.9,6.1,SW,38,0,0.0,0.0,Clear,1019.0,-6.7,9.3,13.0,0,0,0,10.0,5.0,0.014012505132255281,3.0,Advanced,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 04:00,9.7,5.9,SW,38,1,0.0,0.0,Clear,1019.0,-6.6,9.1,12.4,0,0,0,10.0,4.8,0.013463017075707875,3.0,Advanced,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 05:00,9.6,5.6,SSW,38,2,0.0,0.0,Clear,1019.0,-6.6,9.1,11.8,0,0,0,10.0,4.7,0.012645779795837402,3.0,Advanced,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 06:00,9.5,5.4,SSW,39,3,0.0,0.0,Clear,1019.0,-6.5,9.0,11.2,0,0,0,10.0,4.6,0.012105772119533401,3.0,Advanced,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 07:00,11.0,5.3,SSW,32,5,0.0,0.0,Sunny,1020.0,-7.4,10.8,9.4,1,0,0,10.0,6.1,0.011837255622108288,3.0,Advanced,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 08:00,13.4,5.2,S,25,8,0.0,0.0,Sunny,1019.0,-8.3,13.6,7.6,1,0,0,10.0,8.5,0.011569750538969102,3.5,Intermediate,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 09:00,15.1,5.0,S,18,10,0.3,0.0,Sunny,1018.0,-9.2,15.1,9.9,1,0,0,10.0,10.2,0.01103783729168972,4.0,Intermediate,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 10:00,17.3,5.0,SE,16,17,1.6,0.0,Sunny,1017.0,-9.0,17.3,12.2,1,0,0,10.0,12.4,0.01103783729168972,4.0,Intermediate,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 11:00,19.4,5.0,ESE,14,25,3.6,0.0,Sunny,1017.0,-8.8,19.4,14.2,1,0,0,10.0,14.5,0.01103783729168972,4.5,Beginner,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 12:00,21.6,5.0,E,12,32,5.4,0.0,Partly cloudy,1016.0,-8.6,21.6,18.8,1,0,0,10.0,16.7,0.01103783729168972,5.0,Beginner,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 13:00,22.6,6.5,ENE,12,35,5.8,0.0,Partly cloudy,1016.0,-8.3,22.4,22.6,1,0,0,10.0,17.7,0.015122235971450368,5.0,Beginner,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 14:00,23.7,7.9,NE,11,39,4.6,0.0,Partly cloudy,1015.0,-7.9,23.0,24.6,1,0,0,10.0,18.8,0.019110519461981165,5.0,Beginner,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 15:00,24.7,9.4,NE,11,42,2.6,0.0,Partly cloudy,1015.0,-7.6,23.6,25.1,1,0,0,10.0,19.8,0.02354362907769575,5.0,Beginner,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 16:00,23.3,9.6,NNE,12,29,1.0,0.0,Partly cloudy,1014.0,-7.3,22.8,24.8,1,0,0,10.0,18.4,0.02414601478952825,5.0,Beginner,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
Washoe Lake,2021-10-01 17:00,21.9,9.8,NNE,14,16,0.1,0.0,Sunny,1014.0,-7.0,21.9,24.6,1,0,0,10.0,17.0,0.024750915842255347,5.0,Beginner,autumn,mid,northern,subtropical,North_America_South,varied,39.2759212,-119.7948106,10,274,USA_California,Lake,Lake Tahoe
