lake,datetime,temp_c,wind_kph,wind_dir,humidity,cloud,uv,precip_mm,condition,pressure_mb,dew_point_c,feelslike_c,gust_kph,is_day,will_it_rain,will_it_snow,vis_km,estimated_water_temp_c,estimated_wave_height_m,paddle_score,skill_level,season,season_intensity,hemisphere,climate_zone,region,regional_pattern,latitude,longitude,month,day_of_year,lake_region,lake_type,base_lake_name
Yellowstone Lake,2024-06-01 00:00,2.2,5.8,S,76,11,0.0,0.0,Clear,1018.0,-2.0,0.7,12.1,0,0,0,10.0,-1.5,0.013189659222014028,2.5,Advanced,summer,early,northern,temperate,North_America_South,varied,44.4,-110.3,6,153,USA_Wyoming,Lake,Yellowstone Lake
Yellowstone Lake,2024-06-01 01:00,2.0,6.8,S,76,10,0.0,0.0,Clear,1018.0,-1.7,-0.0,10.1,0,0,0,10.0,-1.7,0.015963594147242223,2.5,Advanced,summer,early,northern,temperate,North_America_South,varied,44.4,-110.3,6,153,USA_Wyoming,Lake,Yellowstone Lake
Yellowstone Lake,2024-06-01 02:00,1.8,6.8,S,78,13,0.0,0.0,Clear,1018.0,-1.6,-0.3,10.6,0,0,0,10.0,-1.9,0.015963594147242223,2.5,Advanced,summer,early,northern,temperate,North_America_South,varied,44.4,-110.3,6,153,USA_Wyoming,Lake,Yellowstone Lake
Yellowstone Lake,2024-06-01 03:00,1.5,6.5,SSE,78,11,0.0,0.0,Clear,1017.0,-1.8,-0.5,13.6,0,0,0,10.0,-2.2,0.015122235971450368,2.5,Advanced,summer,early,northern,temperate,North_America_South,varied,44.4,-110.3,6,153,USA_Wyoming,Lake,Yellowstone Lake
Yellowstone Lake,2024-06-01 04:00,1.2,7.2,SSE,79,11,0.0,0.0,Clear,1017.0,-2.1,-1.1,15.1,0,0,0,10.0,-2.5,0.017096963257751716,2.5,Advanced,summer,early,northern,temperate,North_America_South,varied,44.4,-110.3,6,153,USA_Wyoming,Lake,Yellowstone Lake
Yellowstone Lake,2024-06-01 05:00,1.1,6.8,SSE,80,12,0.0,0.0,Clear,1017.0,-2.2,-1.1,14.4,0,0,0,10.0,-2.6,0.015963594147242223,2.5,Advanced,summer,early,northern,temperate,North_America_South,varied,44.4,-110.3,6,153,USA_Wyoming,Lake,Yellowstone Lake
Yellowstone Lake,2024-06-01 06:00,2.3,6.1,SSE,79,12,0.0,0.0,Sunny,1017.0,-2.2,0.6,12.9,1,0,0,10.0,-1.4,0.014012505132255281,2.5,Advanced,summer,early,northern,temperate,North_America_South,varied,44.4,-110.3,6,153,USA_Wyoming,Lake,Yellowstone Lake
Yellowstone Lake,2024-06-01 07:00,2.7,5.8,S,68,8,0.0,0.0,Sunny,1016.0,-1.7,1.1,9.7,1,0,0,10.0,-1.0,0.013189659222014028,2.5,Advanced,summer,early,northern,temperate,North_America_South,varied,44.4,-110.3,6,153,USA_Wyoming,Lake,Yellowstone Lake
Yellowstone Lake,2024-06-01 08:00,4.8,7.6,S,53,3,0.3,0.0,Sunny,1016.0,-1.9,3.0,8.7,1,0,0,10.0,1.1,0.018243001481156446,2.5,Advanced,summer,early,northern,temperate,North_America_South,varied,44.4,-110.3,6,153,USA_Wyoming,Lake,Yellowstone Lake
Yellowstone Lake,2024-06-01 09:00,6.6,7.7,SSW,43,3,1.7,0.0,Sunny,1016.0,-2.6,5.1,13.7,1,0,0,10.0,2.9,0.018531426560648177,2.5,Advanced,summer,early,northern,temperate,North_America_South,varied,44.4,-110.3,6,153,USA_Wyoming,Lake,Yellowstone Lake
